id,year,exam,subject,number,answer,question,data
658,2023,경위,통신,18,3,간접 FM 방식의 특징으로 가장 적절하지 않은 것은?,"간접 FM 방식의 특징으로 가장 적절하지 않은 것은?①수정발진기를 사용하기 때문에 주파수 안정도가 좋다. ② 전치보상기가 필요하다. ③ AFC회로가 필요하다. ④ 원하는 크기의 주파수 편이를 얻기 어려우므로, 주파수체배기가 필요하다."
659,2023,경위,통신,19,4,<보기1>의 재생중계기 3R 방식과 <보기2>의 설명을 가장 적절하게 짝지은 것은?,"<보기1>의 재생중계기 3R 방식과 <보기2>의 설명을 가장 적절하게 짝지은 것은?<보기1>㉮ Re-shaping㉯ Re-timing㉰ Re-generating<보기2>㉠ 등화 증폭된 신호에서 펄스가 있는지 없는지를 판단하여 송신 펄스와 같은 펄스로 증폭재생㉡ 감쇠와 잡음에 의해 왜곡된 수신 파형을 증폭, 정형하여 S/N비가 좋은 부호파형으로 재생㉢ 송출 펄스를 정확한 시간 간격으로 위상을 재생하는 기능으로 재생된 펄스가 정위치에 배열되도록 하는 기능㉮㉯㉰ ①㉠㉡㉢②㉠㉢㉡③㉡㉠㉢④㉡㉢㉠"
660,2023,경위,통신,20,3,"주파수 대역이 20～35,000[Hz]인 신호를 표본화하고, 이를 표본당 8bit로 PCM 하고자 할 때, 에일리어싱이 발생하지 않음을 전제 조건으로 최소 표본화율, 최소 데이터전송속도가 가장 알맞게 계산된 것은?","주파수 대역이 20～35,000[Hz]인 신호를 표본화하고, 이를 표본당 8bit로 PCM 하고자 할 때, 에일리어싱이 발생하지 않음을 전제 조건으로 최소 표본화율, 최소 데이터전송속도가 가장 알맞게 계산된 것은?최소 표본화율[Hz]최소 데이터전송속도[Kbps] ①70,000640②35,000640③70,000560④35,000560"
661,2023,경위,통신,21,1,"의 경우 Fourier 변환한 결과는?(단, >0)","의 경우 Fourier 변환한 결과는?(단, >0)① ② ③ ④"
662,2023,경위,통신,22,1,전체 SNR을 향상시키기 위해 FM 방송에서 변조하기 전에 메시지 신호 의 고주파수 성분을 증폭시키는데 사용되는 필터링 처리 과정을 무엇이라 하는가?,전체 SNR을 향상시키기 위해 FM 방송에서 변조하기 전에 메시지 신호 의 고주파수 성분을 증폭시키는데 사용되는 필터링 처리 과정을 무엇이라 하는가?①프리엠퍼시스(Pre-emphasis) ②디엠퍼시스(De-emphasis) ③랜덤 과정(Random Process) ④중심극한 정리(Central Limit Theorem)
663,2023,경위,통신,23,4,광섬유 케이블 특징에 대한 설명으로 가장 적절하지 않은 것은?,"광섬유 케이블 특징에 대한 설명으로 가장 적절하지 않은 것은?①SMF(Single Mode Fiber)와 MMF(Multi Mode Fiber)가 있으며, MMF는 근거리 전송에 주로 사용된다. ②코어의 굵기가 가늘고 경량이지만 제조와 유지보수가 어렵다. ③광섬유의 유리 중에 포함된 Cu 또는 Fe 등의 천이 금속이나 수분 등의 불순물로 인해 흡수손실이 일어날 수 있다. ④레일리산란(Rayleigh Scattering) 손실은 코어의 직경에 영향을 받는다."
664,2023,경위,통신,24,1,<보기1>과 <보기2>의 전송속도를 짝지은 것으로 가장 적절한 것은?,<보기1>과 <보기2>의 전송속도를 짝지은 것으로 가장 적절한 것은?<보기1>㉮ OC-3㉯ OC-12㉰ OC-48<보기2>㉠51.84[Mbps] ㉡155.52[Mbps] ㉢466.56[Mbps] ㉣622.08[Mbps] ㉤933.12[Mbps] ㉥ 1244.16[Mbps]㉦ 1866.24[Mbps] ㉧ 2488.32[Mbps]㉮㉯㉰ ①㉡㉣㉧②㉡㉦㉧③㉢㉥㉦④㉠㉤㉦
665,2023,경위,통신,25,4,전파에 대한 설명으로 가장 적절하지 않은 것은?,"전파에 대한 설명으로 가장 적절하지 않은 것은?①매질의 비유전율, 비투자율이 클수록 전파의 속도는 늦어진다. ②전파는 산란성을 가진다. ③전파는 편파성을 가진다. ④전파는 주파수가 낮을수록 직진하며, 주파수가 높을수록 회절현상이 심하다."
666,2023,경위,통신,26,2,"아마추어 무선통신과 대륙 간의 통신, 팩시밀리 등에 사용되며, 전리층반사파의 전파형식과 3∼30[MHz] 주파수 범위를 가지는 무선주파수 대역은?","아마추어 무선통신과 대륙 간의 통신, 팩시밀리 등에 사용되며, 전리층반사파의 전파형식과 3∼30[MHz] 주파수 범위를 가지는 무선주파수 대역은?①MF(중파) ②HF(단파) ③LF(저주파) ④VHF(초단파)"
667,2023,경위,통신,27,1,아래의 그림이 설명하고 있는 가장 적절한 ARQ(Automatic Repeat Request) 방식은?,아래의 그림이 설명하고 있는 가장 적절한 ARQ(Automatic Repeat Request) 방식은?① Stop and Wait ② Go-back-N ③ Selective ④ Adaptive
668,2023,경위,통신,28,1,다음 데이터 교환방식에 대한 설명으로 가장 적절한 것은?,"다음 데이터 교환방식에 대한 설명으로 가장 적절한 것은?①회선교환 방식은 데이터를 전송할 때마다 통신경로를 설정한 후, 데이터를 교환하는 방식으로 전송 중 항상 일정한 경로를 사용한다. ②패킷교환 방식은 회선교환 방식에 비해 항상 전송속도와 전송효율이 낮다. ③회선교환 방식은 경로 지정을 위한 정보를 가지고 있는 패킷 형태로 변환하여 데이터를 전송한다. ④패킷교환 방식은 데이터전송을 위한 호 설정 및 해제의 절차를 통해 경로를 설정하여 통신선로를 사용하기 때문에 응답시간이 낮고 대용량 데이터 전송에 유리하다."
669,2023,경위,통신,29,2,IPv6에 대한 설명으로 가장 적절하지 않은 것은?,IPv6에 대한 설명으로 가장 적절하지 않은 것은?①128bit(16bytes) 주소 체계로써 IPv4보다 더 많은 주소를 제공할 수 있다. ②가변적인 크기의 헤더 형식으로 처리속도를 개선하였다. ③주소 표기법은 128bit를 8구간으로 나누어 4자리마다 콜론(:)으로 표시하는 방법을 사용한다. ④ IPv6는 보안용 확장 헤더 기능이 지원된다.
670,2023,경위,통신,30,3,백색 잡음에 대한 설명으로 가장 적절하지 않은 것은?,백색 잡음에 대한 설명으로 가장 적절하지 않은 것은?①백색 잡음의 평균값은 0이다. ②전 주파수대에 걸쳐 전력 밀도 스펙트럼이 일정하다. ③평균 전력이 유한하여 백색 잡음을 여파한 경우 일정한 전력을 갖는다. ④일정크기를 갖는 delta 함수이다.
671,2023,경위,통신,31,1,페이딩(Fading) 방지 대책에 대한 설명으로 가장 적절하지 않은 것은?,"페이딩(Fading) 방지 대책에 대한 설명으로 가장 적절하지 않은 것은?①각도 다이버시티(Angle Diversity): 수신측에서 두 개 이상의 안테나를 설치했을 때, 안테나에서 동시에 다중경로 페이딩이 발생하지 않는다는 원리를 이용하여 페이딩을 방지하는 방법 ②시간 다이버시티(Time Diversity): 동일 정보를 일정시간 간격을 두고 중복해서 송출하는 경우 이들 정보에 다중경로 페이딩이 동시에 발생하지 않는 원리를 이용하는 방법 ③편파 다이버시티(Polarization Diversity): 수신측에 수직편파 및 수평편파 안테나를 따로 설치하여 각 편파성분을 수신한 다음 합성하여 수신기에 제공하는 방법 ④주파수 다이버시티(Frequency Diversity): 하나의 신호를 전송시, 두 개 이상의 반송파 주파수를 사용하여 송신함으로써 이들 주파수에서 동시에 다중경로 페이딩이 발생하지 않다는 원리를 이용하여 페이딩을 방지하는 방법"
672,2023,경위,통신,32,3,OFDM(Orthogonal Frequency Division Multiplexing)에 대한 설명으로 가장 적절하지 않은 것은?,OFDM(Orthogonal Frequency Division Multiplexing)에 대한 설명으로 가장 적절하지 않은 것은?①다중 반송파 시스템이므로 정보 전송율을 높일 수 있다. ②스펙트럼 이용 효율을 최대로 높일 수 있다. ③변조된 각 부반송파 대역은 서로 겹치지 않기 때문에 반송파 간에 간섭이 발생할 수 있다. ④지연 확산의 영향이 감소된다.
673,2023,경위,통신,33,2,다음 PCM 과정에 대해서 ㉮∼㉱에 해당되는 설명을 <보기>에서 골라 순서대로 가장 적절하게 나열한 것은?,다음 PCM 과정에 대해서 ㉮∼㉱에 해당되는 설명을 <보기>에서 골라 순서대로 가장 적절하게 나열한 것은?<보기> ㉠ 순시 진폭값을 설정된 이산적인 신호로 변환한다. ㉡ 입력 신호의 최고 주파수의 2배 이상으로 신호를 샘플링하는 것이다. ㉢ 양자화된 이산적인 신호를 0과 1의 조합으로 변환하는 것이다. ㉣ PCM word로부터 순시 진폭값 신호를 얻어내는 것이다.㉮㉯㉰㉱ ①㉠㉡㉢㉣②㉡㉠㉢㉣③㉠㉡㉣㉢④㉡㉠㉣㉢
674,2023,경위,통신,34,2,다음의 네트워크 Topology에 대한 설명으로 가장 적절하지 않은 것은?,다음의 네트워크 Topology에 대한 설명으로 가장 적절하지 않은 것은?①그물형(Mesh Topology): 각 노드는 다른 모든 노드와 연결되어 있어 한 회선이 고장 나더라도 전체 시스템에 큰 문제가 야기되지 않아 안정성이 높은 편이다. ②스타형(Star Topology): 설치와 재구성이 쉽고 각 호스트 간에 직접적인 통신을 할 수 있다. ③버스형(Bus Topology): 단말의 추가와 삭제가 용이하나 재구성이 어렵다. ④링형(Ring Topology): 각 장치는 단지 자신의 양쪽에 있는 장치와 전용으로 점대점 네트워크를 갖는다.
675,2023,경위,통신,35,1,<보기>에서 설명하는 랜덤변수(Random Variable)로 가장 적절한 것은?,<보기>에서 설명하는 랜덤변수(Random Variable)로 가장 적절한 것은?<보기>- 확률 p를 갖는 1과 확률(1-p)를 갖는 0의 2개 값을 갖는다.- 2진 데이터 발생기를 모델링하기에 적합하다.- 통신채널에서 발생하는 오류를 모델링하는 데 사용된다. ①베르누이 랜덤변수 ②2항 분포 랜덤변수 ③기하 랜덤변수 ④균일 랜덤변수
676,2023,경위,통신,36,4,<보기>의 FM과 PM의 설명을 가장 적절하게 짝지은 것은?,<보기>의 FM과 PM의 설명을 가장 적절하게 짝지은 것은?<보기>FM 피변조파의 순시 주파수는 ㉮에 비례한다.PM 피변조파의 순시 주파수는 ㉯에 비례한다. ㉮㉯ ①변조 신호의 적분값변조 신호②변조 신호변조 신호③변조 신호의 미분값변조 신호의 적분값④변조 신호변조 신호의 미분값
677,2023,경위,통신,37,4,디지털통신 기술 중 채널코딩(Channel Coding)에 대한 설명으로 가장 적절한 것은?,디지털통신 기술 중 채널코딩(Channel Coding)에 대한 설명으로 가장 적절한 것은?①정보 또는 신호를 사용자가 원하는 다른 형식의 신호로 변환시키는 과정 ②포맷팅(formatting)에 의해 바뀐 이진 데이터들 중에서 중복성이 있거나 필요 없는 정보를 제거함으로써 실제로 전송할 데이터 양을 줄이는 과정 ③인증되지 않은 사용자가 전송되는 메시지를 파악하게 되거나 시스템 내부에 침입하여 메시지에 에러 요소를 심는 등의 활동을 하지 못하게 하는 과정 ④정보가 전송되면서 여러 가지 채널 환경을 거치는 동안 생길 수 있는 에러나 잡음으로부터 원래의 정보를 보호할 수 있도록 새로운 데이터를 덧붙이는 과정
678,2023,경위,통신,38,4,오류 제어(Error Control)에 대한 설명으로 가장 적절하지 않은 것은?,오류 제어(Error Control)에 대한 설명으로 가장 적절하지 않은 것은?①단순 패리티 검사 코드는 홀수 개의 오류를 검출한다. ②해밍코드에서 총 전송 비트 수가 15비트일 때 해밍비트 수는 4개이다. ③Go-back-N-ARQ 방식은 번째 블록에서 오류가 발생 시 번 블록부터 재전송한다. ④수직/수평 패리티 검사 방식을 사용하면 집단 에러의 검출이 가능하다.
679,2023,경위,통신,39,3,진폭 변조의 SSB(Single Side Band)에 대한 설명으로 가장 적절하지 않은 것은?,진폭 변조의 SSB(Single Side Band)에 대한 설명으로 가장 적절하지 않은 것은?① 점유 대역폭이 DSB(Double Side Band) 방식의 1/2이므로 대역폭 이용 효율이 좋다. ② S/N 비가 DSB 방식에 비하여 9∼12[dB] 정도 개선된다. ③ 송신측에서 한쪽 측대파만을 분리하여 전송하기 위한 여파기가 필요하므로 장치의 복잡도와 비용이 감소한다. ④ 송신 전력이 DSB 방식에 비하여 감소하므로 전력 효율이 좋다.
680,2023,경위,통신,40,1,아래의 그림을 나타낸 것으로 가장 적절한 것은?,아래의 그림을 나타낸 것으로 가장 적절한 것은?①MSK 수신기 ② OFDM 송신계통도 ③ OFDM 수신기 ④ QPSK 송신기
681,2023,경위,소웨,1,4,"작업 분류체계(WBS, Work Breakdown Structure)에 대한 설명으로 적절하지 않은 것은?","작업 분류체계(WBS, Work Breakdown Structure)에 대한 설명으로 적절하지 않은 것은?①작업 프로세스(process) 또는 산출물 위주로 작성한다. ②프로젝트 목표와 수행할 작업을 정의하기에 효과적이다. ③사용자와 개발자의 의사소통 도구로 사용할 수 있다. ④시스템 구축 프로젝트에 대한 일정관리 부문 결과물이다."
682,2023,경위,소웨,2,2,다음에서 설명하는 소프트웨어 개발 방법으로 적절한 것은?,"다음에서 설명하는 소프트웨어 개발 방법으로 적절한 것은?기존의 문서 중심의 전통적 개발 방법으로 고객의 변경 요청을 처리하고 통합하는 데 많은 비용과 시간이 필요한 ( ㉮ )과 달리 ( ㉯ )은 다양한 변화에 신속히 대처하기 위해, 짧고 반복적인 주기마다 고객에게 프로젝트에 대한 피드백을 받아 방향을 평가받고 요구사항을 반영하여 배포하는 소스코드 구현 중심의 점진적 개발 방법이다.㉮㉯ ①나선형(spiral) 모델애자일(agile) 모델②폭포수(waterfall) 모델애자일(agile) 모델③폭포수(waterfall) 모델프로토타입(prototype) 모델④나선형(spiral) 모델프로토타입(prototype) 모델"
683,2023,경위,소웨,3,1,다음은 작업 소요 기간에 대한 전문가 의견이다. 이를 기반으로 PERT(Program Evaluation and Review Technique) 분석 기법을 통해 베타 분포를 가정하여 예측한 기간은?,"다음은 작업 소요 기간에 대한 전문가 의견이다. 이를 기반으로 PERT(Program Evaluation and Review Technique) 분석 기법을 통해 베타 분포를 가정하여 예측한 기간은?가. 본 개발 작업은 기술적 위험이 높은 것으로 예상한다.나. 일반적으로 9일, 낙관적으로 7일, 비관적으로 14일의 소요기간을 예측한다. ①9.5일 ②10.5일 ③11.5일 ④12.5일"
684,2023,경위,소웨,4,4,요구공학(requirement engineering)에 대한 설명으로 적절하지 않은 것은?,"요구공학(requirement engineering)에 대한 설명으로 적절하지 않은 것은?①소프트웨어 요구공학은 요구사항 개발과 요구사항 관리로 분류된다. ②요구사항 개발은 추출, 분석, 명세, 검증·확인, 명세서 산출물 작성 절차로 진행한다. ③요구사항 추출 단계는 요구 정보 출처 확인, 요구 정보 취합, 요구와 제약사항 정리 등의 활동을 수행한다. ④요구사항 검증·확인 단계는 도메인 분석, 내·외부 인터페이스를 포함하는 행위에 대한 평가, 요구사항의 우선순위 평가, 제약사항에 대한 대안 검토 등의 활동들을 수행한다."
685,2023,경위,소웨,5,4,"다음 인사관리시스템의 사원정보 입력 기능을 대상으로 FP(Function Point) 기법을 이용하여 업무 규모 측정 시, 이에 대한 설명으로 적절하지 않은 것은? (단, 트랜잭션(transaction)명은 출력 화면 정보를 기준으로 한다.)","다음 인사관리시스템의 사원정보 입력 기능을 대상으로 FP(Function Point) 기법을 이용하여 업무 규모 측정 시, 이에 대한 설명으로 적절하지 않은 것은? (단, 트랜잭션(transaction)명은 출력 화면 정보를 기준으로 한다.)가. ‘저장’ 버튼 클릭 시, 확인 메시지가 출력되고, 해당 정보는 사원정보 테이블에 저장된다. 나. 부서 항목은 연계된 조직관리 시스템에 저장된 하나의 테이블을 읽어 조회된 값을 선택한다.다. 우편번호, 자택 주소의 기본 정보항목은 연계된 표준화 시스템에 저장된 하나의 테이블을 읽어 조회된 값을 선택한다. ①트랜잭션 데이터는 ‘사원정보’로 정의하고, 기능 항목을 ILF(Internal Local File)로 식별한다. ②트랜잭션 명은 ‘사원정보 입력’으로 정의하고, 기능 항목을 EI(External Input)로 식별한다. ③‘사원정보 입력’ 트랜잭션의 FTR(File Type Reference) 개수는 3이다. ④‘사원정보 입력’ 트랜잭션의 DET(Data Element Type) 개수는 9이다."
686,2023,경위,소웨,6,1,COCOMO Ⅱ(COnstructive COst MOdel II) 비용 산정 모델의 서브 모델(sub model)이 아닌 것은?,COCOMO Ⅱ(COnstructive COst MOdel II) 비용 산정 모델의 서브 모델(sub model)이 아닌 것은?①반 결합형 모델(semi-detached model) ②응용 결합 모델(application-composition model) ③초기 설계 모델(early design model) ④포스트 아키텍처 모델(post architecture model)
687,2023,경위,소웨,7,3,소프트웨어 요구사항 명세서의 내용으로 적절하지 않은 것은?,소프트웨어 요구사항 명세서의 내용으로 적절하지 않은 것은?①학생은 학부과정과 대학원 과정을 동시에 수강할 수 없다. ②교수는 사번과 패스워드를 이용하여 시스템에 로그인한다. ③시스템의 페이지는 최대한 빨리 화면에 출력되어야 한다. ④시스템의 모든 트랜잭션은 128비트 암호화되어야 한다.
688,2023,경위,소웨,8,1,비기능적 소프트웨어 요구사항으로 적절하지 않은 것은?,비기능적 소프트웨어 요구사항으로 적절하지 않은 것은?①자료 요구사항(data requirement) ②품질 요구사항(quality requirement) ③성능 요구사항(performance requirement) ④보안 요구사항(security requirement)
689,2023,경위,소웨,9,4,모듈화(modularization)에 대한 설명으로 적절하지 않은 것은?,모듈화(modularization)에 대한 설명으로 적절하지 않은 것은?①모듈은 독립적인 기능이 있는 논리적 단위로 다른 프로젝트에 재사용할 수 있다. ②분석에서 구현까지 소프트웨어 개발의 전체 수명주기에 걸쳐 적용될 수 있다. ③소프트웨어의 문제 발생 시 원인 모듈을 수정한 후 적용한다. ④모듈화는 문제를 팀 단위의 개발 요소가 될 만한 수준으로 분할하는 과정이다.
690,2023,경위,소웨,10,1,객체지향 설계에서 속성(attribute)과 오퍼레이션(operation)을 함께 묶어 표현한 개념은?,객체지향 설계에서 속성(attribute)과 오퍼레이션(operation)을 함께 묶어 표현한 개념은?① 클래스(class) ② 구조체(structure) ③ 루틴(routine) ④ 서브루틴(sub-routine)
691,2023,경위,소웨,11,2,소프트웨어 설계에서 사용하는 추상화(abstraction)의 종류가 아닌 것은?,소프트웨어 설계에서 사용하는 추상화(abstraction)의 종류가 아닌 것은?①제어(control) 추상화 ②검증(verification) 추상화 ③과정(procedural) 추상화 ④자료(data) 추상화
692,2023,경위,소웨,12,3,객체지향 설계 원리 중 캡슐화(encapsulation)에 대한 설명으로 적절하지 않은 것은?,객체지향 설계 원리 중 캡슐화(encapsulation)에 대한 설명으로 적절하지 않은 것은?①객체 제공자와 사용자(외부 객체)를 명확히 분리할 수 있다. ②객체 내부 정보의 손상이나 오용(misuse)을 막을 수 있다. ③ 객체 간 인터페이스를 복잡하게 만든다. ④ 객체 간 독립성이 구조적으로 보장된다.
693,2023,경위,소웨,13,3,다음과 관련한 SOLID 설계 원칙으로 적절한 것은?,"다음과 관련한 SOLID 설계 원칙으로 적절한 것은?리팩토링(refactoring)을 통해 기존의 설계를 수정하여 추상 클래스 계층과 구현 클래스 계층을 분리하고 인터페이스 클래스를 통해 구현 클래스를 실체화함으로써, 인터페이스를 클라이언트별로 다양화하였다. ① SRP(Single Responsibility Principle) ② DIP(Dependency Inversion Principle) ③ ISP(Interface Segregation Principle) ④ LSP(Liskov Substitution Principle)"
694,2023,경위,소웨,14,1,MVC(Model-View-Controller) 아키텍처에 대한 설명으로 적절하지 않은 것은?,MVC(Model-View-Controller) 아키텍처에 대한 설명으로 적절하지 않은 것은?① 컨트롤러는 뷰가 요청한 결과를 모델로부터 가져와 가공 및 처리한다. ② 모델은 DBMS(DataBase Management System)를 이용해 데이터베이스의 자료를 수정한다. ③ 사용자는 브라우저를 통해 컨트롤러에게 데이터 처리를 요청한다. ④ 뷰는 사용자에게 보여줄 결과물을 생성하여 컨트롤러에게 반환한다.
695,2023,경위,소웨,15,3,다음의 고객 요구사항을 반영하기 적절한 디자인 패턴은?,"다음의 고객 요구사항을 반영하기 적절한 디자인 패턴은?표를 통해 정보가 추가/수정/삭제되며, 변경사항은 관련한 분석 그래프에 동시에 반영되어 사용자에게 화면으로 제공한다. ①Iterator pattern ②Singleton pattern ③Observer pattern ④Factory Method pattern"
696,2023,경위,소웨,16,3,GoF(Gang of Four) 디자인 패턴 분류 중 행위 패턴(behavioral pattern)에 속하지 않는 것은?,GoF(Gang of Four) 디자인 패턴 분류 중 행위 패턴(behavioral pattern)에 속하지 않는 것은?① Strategy pattern ② State pattern ③ Singleton pattern ④ Iterator pattern
697,2023,경위,소웨,17,2,UML 다이어그램(diagram)에 대한 설명으로 적절하지 않은 것은?,"UML 다이어그램(diagram)에 대한 설명으로 적절하지 않은 것은?① 사용사례(usecase) 다이어그램은 업무 프로세스를 나타내는 사용사례, 시스템을 사용하는 액터(actor), 이들 간 상호작용은 간선으로 표현한다. ② 클래스 다이어그램은 클래스 내에서 이벤트를 처리하는 논리적인 과정을 표현하며, 프로세스의 처리 과정에 대한 도식화에 사용된다. ③ 상태(state) 다이어그램은 상태, 전이, 이벤트로 구성되며, 객체의 상태에 대한 이벤트 발생이나 시간의 흐름에 따른 변화를 나타낸다. ④ 컴포넌트(component) 다이어그램은 구현 관점에서 정적 모델링을 할 때, 구성된 실행 모듈과 이들 간 연관성 및 관계를 표현한다."
698,2023,경위,소웨,18,4,사용사례 다이어그램에서 구현(implementation) 대상이 아닌 것은?,사용사례 다이어그램에서 구현(implementation) 대상이 아닌 것은?①②③④
699,2023,경위,소웨,19,3,다음 클래스 다이어그램에 대한 설명으로 적절하지 않은 것은?,다음 클래스 다이어그램에 대한 설명으로 적절하지 않은 것은?① 한 명의 Engineer는 최대한 5개의 Project에 참여할 수 있다.② 하나의 Project는 최소한 한 명 이상의 Engineer를 포함한다.③ 하나의 Project는 최소한 하나 이상의 Project들을 포함한다.④ Engineer는 Project에 참여해야만 Salary를 받는다.
700,2023,경위,소웨,20,1,"다음 ItemOrder 소스코드에 대한 클래스 다이어그램으로 적절한 것은? (단, 주어진 소스 코드 이외의 부분은 가정하지 않는다.)","다음 ItemOrder 소스코드에 대한 클래스 다이어그램으로 적절한 것은? (단, 주어진 소스 코드 이외의 부분은 가정하지 않는다.)Public class ItemOrder { String ItemId; int amount; ... Payment PaymentType; Delivery DeliveryType; ... public ItemOrder(String ItemId, int amount, ...) { ... Payment payment = new Payment( ); Delivery delivery = new Delivery( ); ... } Public void viewOrder( ) { ... } ...} ① ② ③ ④"
701,2023,경위,소웨,21,2,"다음 클래스 다이어그램을 JAVA 소스코드로 구현 시, 적절하지 않은 것은?","다음 클래스 다이어그램을 JAVA 소스코드로 구현 시, 적절하지 않은 것은?①Public class Payment { ... } ②Public class Bank { ... } ③Public class Cash extends Payment implements Bank { ... } ④Public class Voucher extends Payment { ... }"
702,2023,경위,소웨,22,4,"다음 JAVA 소스코드를 UML 클래스 다이어그램으로 표현 시, Sedan과 Factory 클래스 간 나타나는 관계로 적절한 것은? (단, 주어진 소스 코드 이외의 부분은 가정하지 않는다.)","다음 JAVA 소스코드를 UML 클래스 다이어그램으로 표현 시, Sedan과 Factory 클래스 간 나타나는 관계로 적절한 것은? (단, 주어진 소스 코드 이외의 부분은 가정하지 않는다.)class Sedan extends Vehicle { ... }class Factory { public Vehicle order(int passengers) { if(passengers < 5) return new Sedan(passengers); } ...} ①합성(composition) ②구현(realization) ③일반화(generalization) ④의존(dependency)"
703,2023,경위,소웨,23,4,액티비티 다이어그램(activity diagram)에 대한 설명으로 적절하지 않은 것은?,액티비티 다이어그램(activity diagram)에 대한 설명으로 적절하지 않은 것은?① 포크(fork)는 단일 입력 트랜지션(transition)과 다수 출력 트랜지션(transition)을 가진다. ② 조인(join)은 다중 입력 트랜지션과 단일 출력 트랜지션을 가진다. ③ 스윔레인(swim lane)은 액티비티에 참여하는 클래스를 구분한다. ④ 프레임(frame)은 액티비티를 묶어 조건에 의한 택일을 표현한다.
704,2023,경위,소웨,24,2,다음 시퀀스 다이어그램 구성 및 동작이 가능한 클래스 다이어그램으로 적절한 것은?,다음 시퀀스 다이어그램 구성 및 동작이 가능한 클래스 다이어그램으로 적절한 것은?①②③④
705,2023,경위,소웨,25,2,객체지향 소프트웨어 설계 시 모듈 간 결합도가 강한 것부터 약한 순서로 적절하게 나열한 것은?,"객체지향 소프트웨어 설계 시 모듈 간 결합도가 강한 것부터 약한 순서로 적절하게 나열한 것은?가. 모듈 간 상호 교류 시, 단순 타입의 매개변수를 교환하는 경우 발생되는 의존나. 다른 모듈의 자료 값을 수정하거나, 내부로 분기하는 경우 발생하는 의존다. 외부 변수로 선언된 데이터를 서로 다른 모듈에서 참조함으로써 발생되는 의존라. 여러 모듈이 전역 변수를 참조하는 경우 발생 가능성이 증가하는 의존마. 레코드, 배열, 구조체 형태의 복합 자료를 모듈 간 선별적으로 공유 시 발생되는 의존바. 다른 모듈 내의 기능을 제어하거나 두 모듈이 분리된 경우 발생되는 의존 ① 나-다-라-바-마-가 ② 나-라-다-바-마-가 ③ 라-다-바-가-마-나 ④ 라-가-바-다-마-나"
706,2023,경위,소웨,26,2,객체지향 소프트웨어 설계 시 모듈 내 응집도가 가장 높은 것과 가장 낮은 것을 적절하게 짝지어진 것은?,객체지향 소프트웨어 설계 시 모듈 내 응집도가 가장 높은 것과 가장 낮은 것을 적절하게 짝지어진 것은?①절차적(procedural) 응집도 - 논리적(logical) 응집도 ②기능적(functional) 응집도 – 우연적(coincidental) 응집도 ③대화적(communicational) 응집도 – 절차적(procedural) 응집도 ④논리적(logical) 응집도 - 우연적(coincidental) 응집도
707,2023,경위,소웨,27,1,다음 C 언어 소스코드에서 swap과 sort 함수 간 결합도와 응집도는?,"다음 C 언어 소스코드에서 swap과 sort 함수 간 결합도와 응집도는?void swap(int* x, int* y) { int temp = *x; *x = *y; *y = temp; }void sort(int* nums, int size) { ... if(*(nums + i) < *(nums + j)) swap(nums + i , nums + j)); ...} 결합도 응집도 ①내용(content) 결합기능적(functional) 응집②내용(content) 결합절차적(procedural) 응집③외부(external) 결합기능적(functional) 응집④외부(external) 결합절차적(procedural) 응집"
708,2023,경위,소웨,28,1,사용자 인터페이스 설계 원리 중 아래에 기술된 지침을 모두 만족하는 UI 설계개념으로 적절한 것은?,"사용자 인터페이스 설계 원리 중 아래에 기술된 지침을 모두 만족하는 UI 설계개념으로 적절한 것은?가. 초보와 숙련자 모두가 쉽게 배우고, 사용할 수 있게 한다.나. 소프트웨어 사용자를 즉각적으로 만족시켜야 한다.다. 사용자 입력을 최소화하고 불필요한 입력은 제외한다.라. 사용자 액션에 적절하고 의미있는 피드백을 제공한다. ① 마법사(wizard) ② 사이트 이동 경로(breadcrumbs) ③ 메타포(metaphor) ④ GUI 프레임워크(GUI Framework)"
709,2023,경위,소웨,29,1,다음 제시된 그래프(흐름도)에서 McCabe의 순환복잡도는?,다음 제시된 그래프(흐름도)에서 McCabe의 순환복잡도는?① 5 ② 6 ③ 7 ④8
710,2023,경위,소웨,30,4,V&V 모델의 ㉮∼㉱에 들어갈 내용으로 적절한 것은?,V&V 모델의 ㉮∼㉱에 들어갈 내용으로 적절한 것은?㉮㉯㉰㉱ ①상세설계요구분석성능 테스트복구 테스트②상세설계UI설계보안 테스트성능 테스트③요구분석UI설계성능 테스트인수 테스트④요구분석상세설계단위 테스트인수 테스트
711,2023,경위,소웨,31,1,블랙박스(black box) 테스트 기법으로 적절하지 않은 것은?,블랙박스(black box) 테스트 기법으로 적절하지 않은 것은?① 조건 커버리지(condition coverage) 기법 ② 동등 분할(equivalence partitioning) 기법 ③ 경곗값 분석(boundary value analysis) 기법 ④ 원인-결과 그래프(cause-effect graph) 기법
712,2023,경위,소웨,32,1,다음 빈칸에 들어갈 단어를 적절하게 짝지어진 것은?,"다음 빈칸에 들어갈 단어를 적절하게 짝지어진 것은?소프트웨어 개발 절차에서, ( ㉮ )는/은 개발자 관점에서 사용자의 요구사항 명세에 따라 개발되었는지 과정의 준수 여부와 결과물의 적정성을 검토하고, ( ㉯ ) 는/은 개발된 제품이 사용자의 요구사항에 부합하는지를 검토하는 활동이다. ㉮ ㉯ ①검증(verification)검사(validation)②인증(authentication)검증(verification)③검사(validation)인증(authentication)④검사(validation)검증(verification)"
