id,year,exam,subject,number,answer,question,data
292,2024,경위,형사,12,1,포괄일죄에 관한 설명으로 가장 적절하지 않은 것은? (다툼이 있는 경우 다수설과 판례에 의함),"① 연속범은 개별적인 행위가 범죄의 요소인 구성요건에 해당하고 위법․유책해야 하며, 동일한 법익의 침해가 있어야 성립되므로 피해법익의 동일성에 따라 보호법익을 같이 하는 횡령, 배임 등의 행위와 사기의 행위는 포괄일죄를 구성한다.② 집합범은 다수의 동종의 행위가 동일한 의사에 의하여 반복될 것이 당해 구성요건에서 당연히 예상되는 범죄를 말하며, 집합법의 종류로는 영업범과 상습범이 있다. ③ 접속범은 동일한 법익에 대하여 수개의 구성요건적 행위가 불가분하게 접속하여 행하여지는 범행형태로 같은 기회에 하나의 행위로 여러 개의 영업비밀을 취득하였다면 이는 일죄로 평가된다.④ 결합범은 개별적으로 독립된 범죄의 구성요건에 해당하는 수개의 행위가 결합하여 일죄를 구성하는 경우로 결합범 자체는 1개의 범죄완성을 위한 수개 행위의 결합이고, 수개 행위의 불법내용을 함께 평가하는 것이므로 포괄일죄가 된다."
293,2024,경위,형사,13,2,형의 시효･소멸에 관한 설명으로 가장 적절하지 않은 것은? (다툼이 있는 경우 판례에 의함),① 3년 미만의 징역이나 금고 또는 5년 이상의 자격정지의 형을 선고하는 재판이 확정된 후 그 집행을 받지 아니하고 7년의 기간이 지나면 형의 시효는 완성된다.② 징역형의 집행유예와 벌금형의 병과를 선고받은 자에 대하여 징역형의 집행유예의 효력을 상실케 하는 특별사면이 있었다면 그 벌금형 역시 선고의 효력이 상실된다.③ 형의 시효는 형의 집행의 유예나 정지 또는 가석방 기타 집행할 수 없는 기간은 진행되지 아니한다. ④ 형의 시효는 형이 확정된 후 그 형의 집행을 받지 아니한 자가 형의 집행을 면할 목적으로 국외에 있는 기간 동안은 진행되지 아니한다.
294,2024,경위,형사,14,1,상해의 죄에 관한 설명으로 가장 적절하지 않은 것은? (다툼이 있는 경우 판례에 의함),"① 甲이 강간하려고 A의 반항을 억압하는 과정에서 주먹으로 A의 얼굴과 머리를 몇 차례 때려 A가 코피를 흘리고 콧등이 부은 경우라도, A가 병원치료를 받지 않아도 일상생활에 지장이 없고 또 자연적으로 치료될 수 있는 것이라면, 甲의 행위로 인해 A의 신체의 완전성이 손상되고 생활기능에 장애가 왔다거나 건강상태가 불량하게 변경되었다고 보기 어려워 강간치상죄의 ‘상해’에 해당하지 않는다. ② 상해죄에서 ‘상해’는 피해자의 신체의 완전성을 훼손하거나 생리적 기능에 장애를 초래하였는지를 객관적·일률적으로 판단할 것이 아니라 피해자의 신체·정신상의 구체적인 상태나 신체·정신상의 변화와 내용 및 정도를 종합적으로 고려하여 판단하여야 한다.③ 피고인으로부터 왼쪽 젖가슴을 꽉 움켜잡힘으로 인하여 왼쪽 젖가슴에 약 10일간의 치료를 요하는 좌상을 입고, 심한 압통과 약간의 종창이 있어 그 치료를 위하여 병원에서 주사를 맞고 3일간 투약을 한 경우, 피해자는 위와 같은 상처로 인하여 신체의 건강상태가 불량하게 변경되고 생활기능에 장애가 초래되었다 할 것이어서 이는 강제추행치상죄에 있어서의 ‘상해’의 개념에 해당한다 할 것이다.④ 오랜 시간 동안의 협박과 폭행을 이기지 못하고 실신한 피해자가 범인들이 불러온 구급차 안에서야 정신을 차리게 되었다면, 비록 외부적으로 어떤 상처가 발생하지 않았다고 하더라도 생리적 기능에 훼손을 입어 신체에 대한 ‘상해’가 있었다고 봄이 상당하다."
295,2024,경위,형사,15,4,폭행의 죄에 관한 설명으로 가장 적절하지 않은 것은? (다툼이 있는 경우 판례에 의함),"① 폭행죄에서 말하는 ‘폭행’이란 사람의 신체에 대하여 육체적·정신적으로 고통을 주는 유형력을 행사함을 뜻하는 것으로서 반드시 피해자의 신체에 접촉함을 필요로 하는 것은 아니다.② 폭행죄는 피해자의 명시한 의사에 반하여 공소를 제기할 수 없는 반의사불벌죄로서, 피해자가 사망한 경우, 그 상속인이 피해자를 대신하여 처벌불원의 의사표시를 할 수 없다.③ 甲이 전화기를 이용하여 전화하면서 고성을 내거나 그 전화 대화를 녹음 한 후 A에게 듣게 한 경우, 甲이 A의 청각기관을 자극하거나 고통을 느끼게 할 정도의 특수한 방법을 사용하였다는 특별한 사정이 없는 한 신체에 대한 유형력을 행사한 것으로 볼 수 없다. ④ 상대방의 시비를 만류하면서 조용히 애기나 하자며 그의 팔을 2, 3회 끌은 행위는, 사람의 신체에 대한 불법한 공격으로｢형법｣ 제260조 제1항 소정의 폭행죄에 해당한다."
296,2024,경위,형사,16,2,업무상과실치사상죄에 관한 설명으로 가장 적절하지 않은 것은? (다툼이 있는 경우 판례에 의함),"① 초등학교 6학년생이 수영장 안에 엎어져 있는 것을 수영장 안전요원이 발견하여 인공호흡을 실시한 뒤 의료기관에 후송하였으나 후송도중 사망한 경우, 그 사망의 원인이 구체적으로 밝혀지지 않은 상태에서 수영장 안전요원과 수영장 관리책임자에게 업무상주의의무를 게을리 한 과실이 있다고 볼 수 없다.② 화물차주 甲이 화물차를 주차하고 적재함에 적재된 토마토 상자를 운반하던 중 적재된 상자 일부가 떨어지면서 지나가던 A에게 상해를 입힌 경우, ｢교통사고처리특례법｣ 에 정한 ‘교통사고’에 해당하여 업무상과실치상죄가 성립한다.③ 내과의사가 신경과 전문의에 대한 협의진료결과와 환자에 대한 진료경과 등을 신뢰하여 뇌혈관계통 질환의 가능성을 염두에 두지 않고 내과 영역의 진료행위를 계속하다가 환자의 뇌지주막하출혈을 발견하지 못하여 식물상태에 이르게 한 경우, 업무상주의의무위반이 인정되지 않는다.④ 간호사가 의사의 처방에 의한 정맥주사(Side Injection 방식)를 의사의 입회 없이 간호실습생에게 실시하게 하여 의료사고가 발생한 경우, 그 사고에 대한 의사의 과실은 부정된다."
297,2024,경위,형사,17,3,체포와 감금의 죄에 관한 설명으로 가장 적절하지 않은 것은? (다툼이 있는 경우 판례에 의함),"① 체포죄는 사람의 신체에 대하여 직접적이고 현실적인 구속을 가하여 신체활동의 자유를 박탈하는 죄로서, 그 실행의 착수 시기는 체포의 고의로 타인의 신체적 활동의 자유를 현실적으로 침해하는 행위를 개시한 때이다.② 체포죄는 계속범으로서 체포의 행위에 확실히 사람의 신체의 자유를 구속한다고 인정할 수 있을 정도의 시간적 계속이 있어야 기수에 이르고, 신체의 자유에 대한 구속이 그와 같은 정도에 이르지 못하고 일시적인 것으로 그친 경우에 체포죄의 미수범이 성립할 뿐이다.③ 구 ｢정신보건법｣(2015.1.28. 법률 제13110호로 개정되기 전의 것) 제23조 제2항에 따르면 정신의료기관의 장이 자의로 입원한 환자의 퇴원 요구에 불응하고 방치한 경우에도 감금죄가 성립하는 것은 아니다. ④ 승용차로 피해자를 가로막아 승차하게 한 후 피해자의 하차 요구를 무시한 채 당초 목적지가 아닌 다른 장소를 향하여 시속 약 60km 내지 70km의 속도로 진행하여 피해자를 차량에서 내리지 못하게 한 경우, 감금죄에 해당한다."
298,2024,경위,형사,18,3,협박과 강요의 죄에 관한 설명으로 가장 적절한 것은? (다툼이 있는 경우 판례에 의함),"① 甲이 A에게 공포심을 일으키게 하기에 충분한 해악을 고지하였으나, A가 현실적으로 공포심을 일으키지 않았어도, 그 의미를 인식한 이상 甲의 행위는 협박미수죄에 해당한다.② 강요죄에서의 폭행은 사람에 대한 직접적인 유형력의 행사를 의미하고 사람의 신체에 대한 것이어야 한다.③ 甲이 A를 폭행하였으나 그의 권리행사를 방해함이 없이 법률상 의무 있는 일을 하게 한 경우에는 강요죄가 성립할 여지가 없다.④ 공무원 甲이 자신의 직무와 관련한 상대방 A에게 자신을 위하여 재산적 이익을 제공할 것을 요구하고 A는 甲의 지위에 따른 직무에 관하여 어떠한 이익을 기대하며 그에 대한 대가로서 요구에 응하였다면, 비록 甲의 요구 행위를 해악의 고지로 인정될 수 없다 하더라도 강요죄의 성립에는 아무런 지장을 주지 않는다."
299,2024,경위,형사,19,1,명예의 죄에 관한 설명으로 가장 적절하지 않은 것은? (다툼이 있는 경우 판례에 의함),"① 甲이 제3자에게 A가 乙을 선거법 위반으로 고발하였다는 말만 하고 그 고발의 동기나 경위에 관하여는 언급하지 않았다고 하더라도, 그 자체만으로 A의 사회적 가치나 평가를 침해하기에 충분한 구체적인 사실이 적시되었다고 볼 수 있어, 甲에게는 명예훼손죄가 성립한다.② 명예훼손죄 성립에 필요한 ‘사실의 적시’의 정도는 특정인의 사회적 가치 내지 평가가 침해될 가능성이 있을 정도로 구체성을 띠어야 하고, 반드시 그러한 사실이 직접적으로 명시되어 있지 않더라도, 적어도 내용 중의 특정 문구에 의하여 그러한 사실이 곧바로 유추될 수 있을 정도는 되어야 한다.③ 정보통신망을 이용한 명예훼손의 경우에도 서적·신문 등 기존의 매체에 명예훼손적 내용의 글을 게시하는 경우와 마찬가지로 그 게시행위로써 명예훼손의 범행은 종료된다.④ 인터넷 신문사 소속 기자 A가 인터넷 포털 사이트의 ‘핫이슈’ 난에 제품의 안정성에 관한 논란이 되고 있는 제품을 옹호하는 기사를 게재하자, 그 기사를 읽은 상당수의 독자들이 ‘네티즌 댓글’ 난에 A를 비판하는 댓글을 달고 있는 상황에서 甲이 “이런걸 기레기라고 하죠?” 라는 댓글을 게시한 경우, 이는 모욕적 표현에 해당하나 사회상규에 위배되지 않는 행위로서 ｢형법｣ 제20조에 의하여 위법성이 조각된다."
300,2024,경위,형사,20,4,신용과 업무의 죄에 관한 설명으로 가장 적절하지 않은 것은? (다툼이 있는 경우 판례에 의함),"① 컴퓨터등업무방해죄가 성립하기 위해서는 가해행위의 결과 정보처리장치가 그 사용목적에 부합하는 기능을 하지 못하거나 사용목적과 다른 기능을 하는 등 정보처리의 장애가 현실적으로 발생하였을 것을 요한다.② 학칙에 따라 입학에 관한 업무가 총장 甲의 권한에 속한다고 하더라도 그 중 면접업무가 면접위원 A에게 위임되었다면, 그 위임된 업무는 A의 독립된 업무에 속하므로 甲과의 관계에서도 업무방해죄의 객체인 타인의 업무에 해당한다.③ 甲이 무자격자에 의해 개설된 의료기관에 고용된 의료인 A의 진료업무를 방해한 경우, A의 진료업무가 업무방해죄의 보호대상이 되는 업무에 해당하여 甲을 업무방해죄로 처벌하기 위해서는 의료기관의 개설·운영 형태, 해당 의료기관에서 이루어지는 진료의 내용과 방식, 甲의 행위로 인하여 방해되는 업무의 내용 등 사정을 종합적으로 고려하여 판단해야 한다.④ 비록 다른 사람이 작성한 논문을 피고인 단독 혹은 공동으로 작성한 논문인 것처럼 학술지에 제출·발표한 논문연구실적을, 부교수 승진심사 서류에 포함하여 제출하였다고 하더라도, 당해 논문을 제외한 다른 논문만으로도 부교수 승진 요건을 월등히 충족하고 있었다면 위계에 의한 업무방해죄가 성립하지 않는다."
301,2024,경위,형사,21,3,강간과 추행의 죄에 관한 설명으로 가장 적절하지 않은 것은? (다툼이 있는 경우 판례에 의함),"① 강간죄에서의 폭행·협박과 간음 사이에는 인과관계가 있어야 하나, 폭행·협박이 반드시 간음행위보다 선행되어야 하는 것은 아니다. ② 피해자가 깊은 잠에 빠져 있거나 술·약물 등에 의해 일시적으로 의식을 잃은 상태 또는 완전히 의식을 잃지는 않았더라도 그와 같은 사유로 정상적인 판단능력과 대응·조절능력을 행사할 수 없는 상태에 있었다면, 이는 준강간죄 또는 준강제추행죄에서의 심신상실 또는 항거불능 상태에 해당한다.③ 甲이 아파트 놀이터의 의자에 앉아 전화통화를 하고 있던 A의 등 뒤로 몰래 다가가 성기를 드러내고 A의 머리카락 및 옷 위에 소변을 본 경우, 甲의 행위가 A의 성적자기결정권을 침해하는 추행행위에 해당하기 위해서는 甲의 행위 당시 A가 이를 인식해야 한다.④ 甲은 A가 심신상실 또는 항거불능의 상태에 있다고 인식하고 그러한 상태를 이용하여 간음할 의사로 A를 간음하였으나, A가 실제로는 심신상실 또는 항거불능의 상태에 있지 않은 경우 준강간죄의 불능미수가 성립한다."
302,2024,경위,형사,22,3,절도와 강도의 죄에 관한 설명으로 옳은 것은 모두 몇 개인가? (다툼이 있는 경우 판례에 의함),"가.작성권한 없는 자에 의하여 위조된 유가증권이라고 하더라도 절차에 따라 몰수되기까지는 그 소지자의 점유를 보호하여야 한다는 점에서 절도죄의 객체가 될 수 있다.나.강도범행 이후에도 피해자를 계속 끌고 다니거나 차량에 태우고 함께 이동하는 등으로 강도범행으로 인한 피해자의 심리적 저항불능 상태가 해소되지 않은 상태에서 강도범인의 상해행위가 있었다면 강취행위와 상해행위 사이에 다소의 시간적·공간적 간격이 있었으므로 강도상해죄가 성립하지 않는다.다.甲이 A의 방에서 A를 살해한 후 불법영득의사가 생겨 비로소 A의 물건을 가지고 나온 경우, 그 물건에 대한 A의 점유가 계속되고 있어 甲의 행위는 절도죄에 해당한다.라.절도 습벽의 발현으로 절도, 야간주거침입절도, 특수절도, 자동차등불법사용의 범행을 함께 저지른 경우, 자동차등불법사용의 범행은 상습절도 등의 죄에 흡수되어 1죄만이 성립하고 이와 별개로 자동차등불법사용죄가 성립하는 것은 아니다.① 1개 ② 2개③ 3개 ④ 4개"
303,2024,경위,형사,23,4,사기와 공갈의 죄에 관한 설명으로 옳은 것은 모두 몇 개인가? (다툼이 있는 경우 판례에 의함),"가.부동산에 대한 공갈죄는 그 부동산에 관하여 소유권이전등기를 경료받거나 또는 인도를 받은 때에 기수로 되는 것이고, 소유권이전등기에 필요한 서류를 교부받은 때에 기수로 되어 그 범행이 완료되는 것은 아니다.나.피해자 법인이나 단체의 대표자 또는 실질적으로 의사결정을 하는 최종결재권자 등 기망의 상대방이 기망행위자와 동일인이거나 기망행위자와 공모하는 등 기망행위를 알고 있었던 경우에는 사기죄가 성립할 여지가 없다.다.사기죄에서 그 대가가 일부 지급되거나 담보가 제공된 경우에도 편취액은 피해자로부터 교부된 금원으로부터 그 대가 또는 담보 상당액을 공제한 차액이 아니라 교부받은 금원 전부라고 보아야 한다.라.A가 甲의 돈을 절취한 다음 다른 금전과 섞거나 교환하지 않고 쇼핑백에 넣어 자신의 집에 숨겨두었는데 乙이 甲의 지시를 받아 A에게 겁을 주어 쇼핑백에 들어 있던 절취된 돈을 교부받았다고 하더라도 乙에게 공갈죄가 성립하지 않는다.① 1개 ② 2개③ 3개 ④ 4개"
304,2024,경위,형사,24,3,횡령과 배임의 죄에 관한 설명으로 옳은 것은 모두 몇 개인가? (다툼이 있는 경우 판례에 의함),"가. 건물의 임차인 甲이 임대인 A에 대한 임대차 보증금반환채권을 B에게 양도하고, 이를 A에게 통지하지 않고, A로부터 남아있던 임대차보증금을 반환받아 甲이 소비한 경우 횡령죄가 성립하지 않는다. 나.직무발명에 대한 권리를 사용자 등에게 승계한다는 취지를 정한 약정 또는 근무규정의 적용을 받는 종업원 등이 직무발명의 완성 사실을 사용자 등에게 통지하지 아니한 채 그에 대한 특허를 받을 수 있는 권리를 제3자에게 이중으로 양도하여 제3자가 특허권 등록까지 마치도록 하는 등으로 발명의 내용이 공개되도록 한 경우, 배임죄가 성립한다.다.채무자가 본인 소유의 동산을 채권자에게 ｢동산･채권 등의 담보에 관한 법률｣에 따른 동산담보로 제공한 경우, 채무자가 담보물을 제3자에게 처분하는 등으로 담보가치를 감소 또는 상실시켜 채권자의 담보권 실행이나 이를 통한 채권실현에 위험을 초래하더라도 배임죄는 성립하지 않는다.라.甲이 범죄수익 등의 은닉을 위해 乙로부터 교부받은 무기명 양도성예금증서를 현금으로 교환하여 임의로 소비하였다면 횡령죄가 성립한다.① 1개 ② 2개③ 3개 ④ 4개"
305,2024,경위,형사,25,2,방화의 죄에 관한 설명으로 가장 적절하지 않은 것은? (다툼이 있는 경우 판례에 의함),"① ｢형법｣상 방화죄의 객체인 ‘건조물’은 토지에 정착되고 벽 또는 기둥과 지붕 또는 천장으로 구성되어 사람이 내부에 기거하거나 출입할 수 있는 공작물을 말하고, 반드시 사람의 주거용이어야 하는 것은 아니라도 사람이 사실상 기거·취침에 사용할 수 있는 정도는 되어야 한다.② 모텔에 투숙한 甲은 담배를 피운 후 담뱃불이 완전히 꺼졌는지 여부를 확인하지 않고 잠이든 사이 담뱃불이 휴지와 침대시트에 옮겨 붙어 화재가 발생하였고, 그 사실을 알면서 甲이 모텔을 빠져나오면서도 모텔 주인이나 다른 투숙객들에게 이를 알리지 않은 甲의 행위는 부작위에 의한 현주건조물방화치사상죄에 해당한다. ③ 甲은 A의 재물을 강취한 후 그를 살해할 목적으로 현주건조물에 방화하여 사망케 한 경우, 甲의 행위는 강도살인죄와 현주건조물방화치사죄에 모두에 해당하고 그 두 죄는 상상적 경합범관계에 있다.④ 공무집행을 방해하는 집단행위 과정에서 일부 집단원인 甲이 고의로 방화행위를 하여 사상의 결과를 초래한 경우, 방화행위 자체에 공모가담한 바 없고, 그 결과 발생 또한 예견할 수 없었던 乙을 방화치상죄로 처벌할 수 없다."
306,2024,경위,형사,26,4,공문서에 관한 죄의 설명으로 가장 적절하지 않은 것은? (다툼이 있는 경우 판례에 의함),"① 甲이 기왕에 습득한 타인의 주민등록증을 가족의 것이라고 제시하면서 그 주민등록증상의 명의 또는 가명으로 이동전화 가입신청을 한 경우, 타인의 주민등록증을 본래의 사용용도인 신분확인용으로 사용한 것이라고 볼 수 없어 공문서부정행사죄가 성립하지 않는다.② 공무원이 위법사실을 발견하고도 직무상 의무에 따른 적절한 조치를 취하지 아니하고 위법사실을 적극적으로 은폐할 목적으로 허위공문서를 작성･행사한 경우, 직무위배의 위법상태는 허위공문서작성 당시부터 그 속에 포함되는 것이므로 작위범인 허위공문서작성, 동행사죄만이 성립하고 부작위범인 직무유기죄는 따로 성립하지 않는다.③ 주식회사의 발기인 등이 법령에 정한 회사설립의 요건과 절차에 따라 회사설립등기를 함으로써 회사가 성립하였다고 볼 수 있는 경우, 회사를 설립할 당시 회사를 실제로 운영할 의사 없이 회사를 이용한 범죄 의도나 목적이 있었다는 이유만으로는 공정증서원본 불실기재죄에서 말하는 불실의 사실을 법인등기부에 기록하게 한 것으로 볼 수 없다.④ 공문서의 작성권한이 있는 A의 직무를 보좌하는 공무원 甲이 비공무원 乙과 공모하여 행사할 목적으로 허위의 내용이 기재된 문서 초안을 그 정을 모르는 A에게 제출하여 결재하도록 하는 방법으로 허위의 공문서를 작성하게 한 경우, 甲은 허위공문서작성죄의 간접정범이 될 수 있지만 신분이 없는 乙은 간접정범의 공범이 될 수 없다."
307,2024,경위,형사,27,2,공무방해에 관한 죄에 설명으로 가장 적절하지 않은 것은? (다툼이 있는 경우 판례에 의함),"① 국민권익위원회 운영지원과 소속 기간제근로자로서 청사 안전관리 및 민원인 안내 등의 사무를 담당한 A의 공무집행을 甲이 방해한 경우, A는 법령의 근거에 기하여 국가 등의 사무에 종사하는 ｢형법｣상 공무원으로 보기 어려워, 甲을 공무집행방해죄로 처벌할 수 없다. ② 법령에서 일정한 행위를 금지하면서 이를 위반하는 행위에 대한 벌칙을 정하고 공무원 A로 하여금 그 금지규정의 위반 여부를 감시·단속하도록 한 경우, A의 감시·단속을 단순히 피하여 금지규정을 위반한 甲의 행위는 위계에 의한 공무집행방해죄에 해당한다. ③ 甲의 집이 소란스럽다는 주민들의 112신고를 받고 출동한 경찰관 A가 甲에게 인터폰으로 문을 열어달라고 하였으나 욕설을 하고 문을 열어주지 않아, A가 甲을 만나기 위해 전기차단기를 내리자 화가 난 甲이 식칼을 들고 나와 욕설을 하면서 A를 향해 찌를 듯이 협박한 경우, 특수공무집행방해죄에 해당한다. ④ 도심광장에 무단설치된 천막에 대해 ｢행정대집행법｣이 정한 계고 및 대집행영장에 의한 통지절차를 거치지 아니하고 행하는 공무원 A의 철거대집행에 대항하여, 甲이 A에게 폭행·협박을 가한 행위는 특수공무집행방해죄에 해당하지 않는다."
308,2024,경위,형사,28,1,위증과 무고의 죄에 관한 설명으로 가장 적절하지 않은 것은? (다툼이 있는 경우 판례에 의함),"① 무고죄의 범의는 반드시 확정적 고의일 필요가 없고 미필적 고의로도 충분하다. 이에 신고자가 허위라고 확신한 사실을 신고한 경우와 달리 진실하다는 확신 없는 사실을 신고한 경우에는 무고죄의 범의를 인정할 수 없다.② 모해위증죄에 있어서 ‘모해할 목적’은 허위의 진술을 함으로써 피고인에게 불리하게 될 것이라는 인식이 있으면 충분하고, 그 결과의 발생까지 희망할 필요는 없다.③ 증인신문절차에서 법률에 규정된 증인 보호를 위한 규정이 지켜진 것으로 인정되지 않은 경우라도, 당해 사건에서 증인 보호에 사실상 장애가 초래되었다고 볼 수 없는 경우에까지 예외없이 위증죄의 성립이 부정되는 것은 아니다.④ 성폭행 등의 피해를 입었다는 신고사실에 관하여 불기소처분 내지 무죄판결이 내려졌다고 하여, 그 자체를 무고를 하였다는 적극적인 근거로 삼아 신고내용을 허위라고 단정하여서는 아니 된다."
309,2024,경위,형사,29,3,검사와 사법경찰관의 수사권에 관한 설명으로 가장 적절하지 않은 것은?,"① 사법경찰관은 피의자를 신문하기 전에 수사과정에서 법령위반, 인권침해 또는 현저한 수사권 남용이 있는 경우 ‘검사에게 구제를 신청할 수 있음’을 피의자에게 알려주어야 하며, 이때 사법경찰관은 피의자로부터 고지 확인서를 받아 사건기록에 편철하여야 한다. ② 검사와 사법경찰관은 수사 및 공소제기 뿐만 아니라 공소유지에 관하여도 서로 협력하여야 한다. ③ 검사와 사법경찰관은 수사를 할 때 물적 및 인적 증거를 기본으로 하여 객관적이고 신빙성 있는 증거를 발견하고 수집하기 위해 노력하여 실체적 진실을 발견하여야 한다. ④ 검사는 사법경찰관과 동일한 범죄사실을 수사하게 된 때에는 사법경찰관에게 사건을 송치할 것을 요구할 수 있으며 송치요구를 받은 사법경찰관은 지체없이 검사에게 사건을 송치하여야 하나, 검사가 영장을 청구하기 전에 동일한 범죄사실에 관하여 사법경찰관이 영장을 신청한 경우에는 해당 영장에 기재된 범죄사실을 계속 수사할 수 있다."
310,2024,경위,형사,30,1,고소에 관한 설명으로 옳은 것을 모두 고른 것은? (다툼이 있는 경우 판례에 의함),"가.고소는 어떤 범죄사실 등이 구체적으로 특정되어야 하는데, 그 특정의 정도는 범인의 동일성을 식별할 수 있을 정도로 인식하면 족하고 범인의 성명이 불명 또는 오기가 있었다거나, 범행일시·장소·방법 등이 명확하지 않거나 틀리는 것이 있다고 하더라도 고소의 효력에는 영향이 없다. 나.법원이 선임한 부재자 재산관리인은 관리대상 재산에 관한 범죄행위에 대하여 법원으로부터 고소권행사 허가를 받은 경우, 독립하여 고소권을 가지는 법정대리인에 해당한다. 다.고소조서는 반드시 독립된 조서일 필요가 없으므로 참고인으로 조사하는 과정에서 고소권자가 처벌을 희망하는 의사표시를 하고 그 의사표시가 참고인진술조서에 기재된 경우에도 고소는 유효하나, 다만 그러한 의사표시가 사법경찰관의 질문에 답하는 형식으로 이루어진 것은 유효하지 않다. 라.친고죄 피해자 A의 법정대리인 甲의 고소기간은 甲이 범인을 알게 된 날로부터 진행하고, A가 변호사 乙을 선임하여 乙이 고소를 제기한 경우에는 乙이 범인을 알게 된 날부터 고소기간이 기산된다. 마. 관련 민사사건에서 제1심판결 선고 전에 ‘이 사건과 관련하여 서로 상대방에 대하여 제기한 형사 고소 사건의 일체를 모두 취하한다’는 내용이 포함된 조정이 성립되었다면, 조정성립 후 고소인이 제1심 법정에서 여전히 피고인의 처벌을 원한다는 취지로 진술하더라도 고소를 취소한 것으로 볼 수 있다.① 가, 나② 가, 나, 다③ 다, 라, 마④ 가, 나, 라, 마"
311,2024,경위,형사,31,3,수사의 방법에 관한 설명으로 가장 적절하지 않은 것은? (다툼이 있는 경우 판례에 의함),"① ｢형사소송법｣에서 규정하고 있는 임의수사로는 피의자신문, 참고인조사, 공무소 등에 대한 사실조회, 감정·통역·번역의 위촉이 있다. ② 수사기관이 범죄를 수사함에 있어 현재 범행이 행하여지고 있거나 행하여진 직후이고, 증거보전의 필요성 및 긴급성이 있으며 일반적으로 허용되는 상당한 방법에 의하여 촬영을 한 경우에는, 그 촬영행위가 영장없이 이루어졌다 하여 이를 위법하다고 할 수 없다. ③ 마약류사범인 수형자에게 마약류반응검사를 위해 소변을 받아 제출하도록 하는 것은 법관의 영장을 필요로 하는 강제처분이므로 구치소 등 교정시설 내에서 소변채취가 법관의 영장없이 실시된 경우에는 영장주의 원칙에 반한다.④ 피의자의 진술은 조서에 기재하여야 하며, 조서를 열람하게 하거나 읽어 들려주는 과정에서 피의자가 이의를 제기하거나 의견을 진술한 때에는 이를 조서에 추가로 기재하여야 한다."
312,2024,경위,형사,32,1,피의자신문에 관한 설명으로 가장 적절하지 않은 것은? (다툼이 있는 경우 판례에 의함),"① 검사 또는 사법경찰관은 피의자신문 전에 진술거부권과 신문받을 때 변호인의 조력을 받을 수 있음을 고지해야 하나, 이러한 권리를 행사할 것인지의 여부에 대한 피의자의 답변을 반드시 조서에 기재할 필요는 없다. ② 검사 또는 사법경찰관은 조사, 신문, 면담 등 그 명칭을 불문하고 피의자에 대해 원칙적으로 오후 9시부터 오전 6시까지 사이에는 심야조사를 해서는 안 되며, 조서를 열람하거나 예외적으로 심야조사가 허용되는 경우를 제외하고는 총조사시간은 12시간을 초과하지 않아야 한다. ③ 변호인의 수사방해나 수사기밀의 유출에 대한 우려가 없고, 조사실의 장소적 제약 등이 없음에도 수사관이 피의자신문에 참여한 변호인에게 ‘피의자 후방에 앉으라’고 요구한 행위는 변호인의 변호권을 침해하는 것이다. ④ 피의자의 진술은 피의자 또는 변호인의 동의없이도 영상을 녹화할 수 있으나, 다만 미리 영상녹화사실을 알려주어야 하며 조사의 개시부터 종료까지의 전 과정 및 객관적 정황을 영상녹화해야 한다."
313,2024,경위,형사,33,3,체포에 관한 설명으로 가장 적절하지 않은 것은? (다툼이 있는 경우 판례에 의함),① 피의자가 죄를 범하였다고 의심할 만한 상당한 이유가 있고 정당한 이유없이 출석요구에 응하지 아니하거나 응하지 아니할 우려가 있는 때라고 하더라도 명백히 체포의 필요가 없다고 인정되는 때에는 체포영장 청구를 받은 지방법원판사는 체포영장의 청구를 기각하여야 한다. ② 검사 또는 사법경찰관은 긴급체포되었다가 구속영장이 청구되지 아니하여 석방된 자를 영장없이는 동일한 범죄사실에 관하여 다시 체포하지 못한다. ③ 체포영장의 청구서에는 체포사유로서 도망이나 증거인멸의 우려가 있는 사유를 기재하여야 한다. ④ 체포영장을 집행하는 경우 피의자에게 반드시 체포영장을 제시하고 그 사본을 교부하여야 하며 신속히 지정된 법원 기타 장소에 인치하여야 한다.
314,2024,경위,형사,34,4,"구속에 관한 설명으로 옳고 그름의 표시(O, X)가 바르게 된 것은? (다툼이 있는 경우 판례에 의함)","가.수사기관의 청구에 의하여 발부하는 구속영장은 허가장으로서의 성질을 가지며, 법원이 직권으로 발부하는 영장은 명령장으로서의 성질을 가진다.나.구속기간이 만료될 무렵에 종전 구속영장에 기재된 범죄사실과 다른 범죄사실로 다시 구속영장을 집행하는 것은 위법하다. 다.적법하게 체포된 피의자에 대하여 구속영장을 청구받은 판사는 필요하다고 인정되는 때에는 지체없이 영장실질심사를 위하여 피의자를 심문할 수 있으며, 심문할 피의자에게 변호인이 없는 때에는 판사는 직권으로 변호인을 선정하여야 한다. 라.구속 전 피의자심문을 하는 경우 법원이 구속영장청구서·수사관계 서류 및 증거물을 접수한 날부터 구속영장을 발부하여 검찰청에 반환한 날까지의 기간은 사법경찰관 및 검사의 피의자 구속기간에 산입하지 아니한다.마.피의자에 대한 심문절차는 공개하지 아니하지만, 판사는 상당하다고 인정하는 경우에는 일반인의 방청을 허가할 수 있다.① 가(X), 나(X), 다(O), 라(X), 마(X)② 가(O), 나(X), 다(O), 라(O), 마(O)③ 가(O), 나(O), 다(X), 라(O), 마(O)④ 가(O), 나(X), 다(X), 라(O), 마(X)"
